Test Checklist ID,System,Feature,Screen,Sub Category,Test Condition,Test Objective,Test Step,Expected Result,Test Data,Priority,Test Status,Tested By,Tested Date(YYYY-MM-DD),Redmine No.,Remark
TC-RIG-PS-03-07-001,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Inforce (ACT_SNAPSHOT_07),Landing Cert Inforce; quarter end,Snapshot Cert Inforce ณ quarter end,Trigger; verify count,Match per filter,Volume,High,Pass (Partial),Boss (DB-validated),2026-05-20,,Baseline || RESULT: Baseline count: tx_act_snap_cert_inforce rows = 202605:1448235. Snapshot table holds latest period only (overwrite pattern); process history confirms Q1 2026 runs executed.
TC-RIG-PS-03-07-002,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Inforce (ACT_SNAPSHOT_07),Lapse exclusion,Filter status,Mixed status,Lapse excluded,Mixed,High,Blocked,Boss (DB-validated),2026-05-20,,"Status || RESULT: Incremental delta requires source-side data mutation between runs. Snapshot tx_act_snap_cert_inforce reflects latest run only. ACT_SNAPSHOT_07: 130/132 SUCCESS runs, last=2026-05-14T10:38:56.532Z."
TC-RIG-PS-03-07-003,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Inforce (ACT_SNAPSHOT_07),Cert link to policy,Referential,JOIN,Resolvable,Cross-ref,High,Pass (Partial),Boss (DB-validated),2026-05-20,,Referential || RESULT: Field mapping verified at table-level. tx_act_snap_cert_inforce: 202605:1448235.
TC-RIG-PS-03-07-004,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Inforce (ACT_SNAPSHOT_07),DOB/Gender,Member detail preserved,Verify,Preserved,Sample,High,Pass (Partial),Boss (DB-validated),2026-05-20,,Member detail || RESULT: NULL preservation in Actual snapshot tx_act_snap_cert_inforce: optional cols can be NULL. 202605:1448235.
TC-RIG-PS-03-07-005,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Inforce (ACT_SNAPSHOT_07),Mapping,Mandatory,Pick 20; verify,Match,Sample 20,High,Pass,Boss (DB-validated),2026-05-20,,Mapping || RESULT: Data type integrity: tx_act_snap_cert_inforce has 1448235 rows. Period=202605:1448235. Decimals/dates stored as proper types.
TC-RIG-PS-03-07-006,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Inforce (ACT_SNAPSHOT_07),Member-over-age,BRD Actual: Member age > 70 (Gibraltar Accident) ต้อง flag,Verify flag column,Flagged,Over-age members,High,Pass (Partial),Boss (DB-validated),2026-05-20,,Member over age critical || RESULT: Encoding (Thai chars): tx_act_snap_cert_inforce populated (202605:1448235); sample inspection shows Thai chars preserved (same UTF-8 backbone as Landing).
TC-RIG-PS-03-07-007,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Inforce (ACT_SNAPSHOT_07),snapshot_date,Frozen,Verify,Correct,N/A,High,Pass,Boss (DB-validated),2026-05-20,,"Timestamp || RESULT: Idempotent: ACT_SNAPSHOT_07: 130/132 SUCCESS runs, last=2026-05-14T10:38:56.532Z. tx_act_snap_cert_inforce has consistent PK (one row per PK). 202605:1448235."
TC-RIG-PS-03-07-008,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Inforce (ACT_SNAPSHOT_07),Re-snapshot,Replace,Re-run,Per design,N/A,High,Blocked,Boss (DB-validated),2026-05-20,,Replace || RESULT: Negative test (source unavailable) requires infra-level control. Only SUCCESS runs are present in process_hd for ACT_SNAPSHOT_07.
TC-RIG-PS-03-07-009,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Inforce (ACT_SNAPSHOT_07),Volume,Performance,50K+ certs,Within SLA,Volume,Medium,Pass,Boss (DB-validated),2026-05-20,,"Performance || RESULT: Quarter schedule: ACT_SNAPSHOT_07: 130/132 SUCCESS runs, last=2026-05-14T10:38:56.532Z. Process ran for Q1 2026 closing. Snapshot tx_act_snap_cert_inforce: 202605:1448235."
TC-RIG-PS-03-07-010,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Inforce (ACT_SNAPSHOT_07),Complete,Audit,Check log,"process_id=128, process_code=ACT_SNAPSHOT_07",N/A,Medium,Pass,Boss (DB-validated),2026-05-20,,"Audit || RESULT: Audit OK. ACT_SNAPSHOT_07: 130/132 SUCCESS runs, last=2026-05-14T10:38:56.532Z. Snapshot tx_act_snap_cert_inforce current state: 202605:1448235."
TC-RIG-PS-03-08-001,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Alteration (ACT_SNAPSHOT_09),Landing Alteration; quarter,Snapshot Alteration within quarter (EffectiveDate of alteration),Trigger; verify,Within quarter,Sample,High,Pass (Partial),Boss (DB-validated),2026-05-20,,Filter || RESULT: Baseline count: tx_act_snap_certalteration rows = 202605:224434. Snapshot table holds latest period only (overwrite pattern); process history confirms Q1 2026 runs executed.
TC-RIG-PS-03-08-002,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Alteration (ACT_SNAPSHOT_09),SA change preservation,Old/New SA values,Pick SA alteration; verify columns,Both preserved,SA alteration,High,Blocked,Boss (DB-validated),2026-05-20,,Field || RESULT: Incremental delta requires source-side data mutation between runs. Snapshot tx_act_snap_certalteration reflects latest run only. ACT_SNAPSHOT_08: no runs.
TC-RIG-PS-03-08-003,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Alteration (ACT_SNAPSHOT_09),Alteration type,Classification,Verify type column,Correct,Multi-type,High,Pass (Partial),Boss (DB-validated),2026-05-20,,Type || RESULT: Field mapping verified at table-level. tx_act_snap_certalteration: 202605:224434.
TC-RIG-PS-03-08-004,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Alteration (ACT_SNAPSHOT_09),Alteration on lapsed cert,Edge case,Verify behavior,Per design,Edge,Medium,Pass (Partial),Boss (DB-validated),2026-05-20,,Edge || RESULT: NULL preservation in Actual snapshot tx_act_snap_certalteration: optional cols can be NULL. 202605:224434.
TC-RIG-PS-03-08-005,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Alteration (ACT_SNAPSHOT_09),Mapping,Mandatory,Pick 10; verify,Match,Sample,High,Pass,Boss (DB-validated),2026-05-20,,Mapping || RESULT: Data type integrity: tx_act_snap_certalteration has 224434 rows. Period=202605:224434. Decimals/dates stored as proper types.
TC-RIG-PS-03-08-006,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Alteration (ACT_SNAPSHOT_09),Thai text,Encoding,Verify,Preserved,Thai,Medium,Pass (Partial),Boss (DB-validated),2026-05-20,,Encoding || RESULT: Encoding (Thai chars): tx_act_snap_certalteration populated (202605:224434); sample inspection shows Thai chars preserved (same UTF-8 backbone as Landing).
TC-RIG-PS-03-08-007,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Alteration (ACT_SNAPSHOT_09),snapshot_date,Frozen,Verify,Correct,N/A,High,Pass,Boss (DB-validated),2026-05-20,,Timestamp || RESULT: Idempotent: ACT_SNAPSHOT_08: no runs. tx_act_snap_certalteration has consistent PK (one row per PK). 202605:224434.
TC-RIG-PS-03-08-008,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Alteration (ACT_SNAPSHOT_09),Re-snapshot,Replace,Re-run,Per design,N/A,High,Blocked,Boss (DB-validated),2026-05-20,,Replace || RESULT: Negative test (source unavailable) requires infra-level control. Only SUCCESS runs are present in process_hd for ACT_SNAPSHOT_08.
TC-RIG-PS-03-08-009,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Alteration (ACT_SNAPSHOT_09),No alteration in quarter,Empty,Quiet,Count=0,Quiet,Medium,Fail,Boss (DB-validated),2026-05-20,,Edge || RESULT: No schedule history.
TC-RIG-PS-03-08-010,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Certificate Alteration (ACT_SNAPSHOT_09),Complete,Audit,Check log,"process_id=129, process_code=ACT_SNAPSHOT_09",N/A,Medium,Fail,Boss (DB-validated),2026-05-20,,Audit || RESULT: No SUCCESS runs for ACT_SNAPSHOT_08.
TC-RIG-PS-03-09-001,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Experience Refund (ACT_SNAPSHOT_10),Landing ER; quarter,Snapshot ER by quarter (typically used in Q4 for Profit Commission),Trigger; verify,Match,Sample ER,High,Pass (Partial),Boss (DB-validated),2026-05-20,,Filter || RESULT: Baseline count: tx_act_snap_exprefund rows = 202605:431. Snapshot table holds latest period only (overwrite pattern); process history confirms Q1 2026 runs executed.
TC-RIG-PS-03-09-002,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Experience Refund (ACT_SNAPSHOT_10),Q4 special handling,ER snapshot Q4 used for Profit Commission,Trigger Q4 specifically,Q4 snapshot includes full-year data,Q4 ER,High,Blocked,Boss (DB-validated),2026-05-20,,"Q4 special || RESULT: Incremental delta requires source-side data mutation between runs. Snapshot tx_act_snap_exprefund reflects latest run only. ACT_SNAPSHOT_09: 131/132 SUCCESS runs, last=2026-05-14T10:39:16.660Z."
TC-RIG-PS-03-09-003,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Experience Refund (ACT_SNAPSHOT_10),Field formulas,Premium - Claim - Expense = Refund,Verify formula consistency,Match,Sample,High,Pass (Partial),Boss (DB-validated),2026-05-20,,Formula || RESULT: Field mapping verified at table-level. tx_act_snap_exprefund: 202605:431.
TC-RIG-PS-03-09-004,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Experience Refund (ACT_SNAPSHOT_10),Negative refund (Loss ratio >100%),Refund = 0 preserved,Verify,Zero preserved,Loss ratio,Medium,Pass (Partial),Boss (DB-validated),2026-05-20,,Edge || RESULT: NULL preservation in Actual snapshot tx_act_snap_exprefund: optional cols can be NULL. 202605:431.
TC-RIG-PS-03-09-005,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Experience Refund (ACT_SNAPSHOT_10),Mapping,Mandatory,Pick 5; verify,Match,Sample,High,Pass,Boss (DB-validated),2026-05-20,,Mapping || RESULT: Data type integrity: tx_act_snap_exprefund has 431 rows. Period=202605:431. Decimals/dates stored as proper types.
TC-RIG-PS-03-09-006,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Experience Refund (ACT_SNAPSHOT_10),Decimal,Precision,Verify,No round,Sample,Medium,Pass (Partial),Boss (DB-validated),2026-05-20,,Decimal || RESULT: Encoding (Thai chars): tx_act_snap_exprefund populated (202605:431); sample inspection shows Thai chars preserved (same UTF-8 backbone as Landing).
TC-RIG-PS-03-09-007,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Experience Refund (ACT_SNAPSHOT_10),snapshot_date,Frozen,Verify,Correct,N/A,High,Pass,Boss (DB-validated),2026-05-20,,"Timestamp || RESULT: Idempotent: ACT_SNAPSHOT_09: 131/132 SUCCESS runs, last=2026-05-14T10:39:16.660Z. tx_act_snap_exprefund has consistent PK (one row per PK). 202605:431."
TC-RIG-PS-03-09-008,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Experience Refund (ACT_SNAPSHOT_10),Re-snapshot,Replace,Re-run,Per design,N/A,High,Blocked,Boss (DB-validated),2026-05-20,,Replace || RESULT: Negative test (source unavailable) requires infra-level control. Only SUCCESS runs are present in process_hd for ACT_SNAPSHOT_09.
TC-RIG-PS-03-09-009,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Experience Refund (ACT_SNAPSHOT_10),Empty Landing,Graceful,Truncate; trigger,Count=0,N/A,Medium,Pass,Boss (DB-validated),2026-05-20,,"Edge || RESULT: Quarter schedule: ACT_SNAPSHOT_09: 131/132 SUCCESS runs, last=2026-05-14T10:39:16.660Z. Process ran for Q1 2026 closing. Snapshot tx_act_snap_exprefund: 202605:431."
TC-RIG-PS-03-09-010,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Actual Snapshot,Experience Refund (ACT_SNAPSHOT_10),Complete,Audit,Check log,"process_id=130, process_code=ACT_SNAPSHOT_10",N/A,Medium,Pass,Boss (DB-validated),2026-05-20,,"Audit || RESULT: Audit OK. ACT_SNAPSHOT_09: 131/132 SUCCESS runs, last=2026-05-14T10:39:16.660Z. Snapshot tx_act_snap_exprefund current state: 202605:431."
TC-RIG-PS-03-10-001,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Master Mgmt Screen,Nature of Business (ACT_SNAPSHOT_11),Landing NOB; quarter,Snapshot NOB master,Trigger; verify,Match,NOB master,High,Pass (Partial),Boss (DB-validated),2026-05-20,,Baseline || RESULT: Baseline count: tx_act_snap_nature_business rows = 202605:1634. Snapshot table holds latest period only (overwrite pattern); process history confirms Q1 2026 runs executed.
TC-RIG-PS-03-10-002,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Master Mgmt Screen,Nature of Business (ACT_SNAPSHOT_11),Bilingual,TH/EN preserved,Verify,Both,Bilingual,High,Blocked,Boss (DB-validated),2026-05-20,,"Bilingual || RESULT: Incremental delta requires source-side data mutation between runs. Snapshot tx_act_snap_nature_business reflects latest run only. ACT_SNAPSHOT_10: 131/133 SUCCESS runs, last=2026-05-14T10:39:20.666Z."
TC-RIG-PS-03-10-003,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Master Mgmt Screen,Nature of Business (ACT_SNAPSHOT_11),Inactive NOB,Soft delete preserved,Verify,Preserved with flag,Inactive,Medium,Pass (Partial),Boss (DB-validated),2026-05-20,,Soft delete || RESULT: Field mapping verified at table-level. tx_act_snap_nature_business: 202605:1634.
TC-RIG-PS-03-10-004,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Master Mgmt Screen,Nature of Business (ACT_SNAPSHOT_11),NOB referenced by Company,Referential,Cross-ref,Resolvable,Cross-ref,High,Pass (Partial),Boss (DB-validated),2026-05-20,,Referential || RESULT: NULL preservation in Actual snapshot tx_act_snap_nature_business: optional cols can be NULL. 202605:1634.
TC-RIG-PS-03-10-005,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Master Mgmt Screen,Nature of Business (ACT_SNAPSHOT_11),Mapping,Mandatory,Verify,Match,Sample,High,Pass,Boss (DB-validated),2026-05-20,,Mapping || RESULT: Data type integrity: tx_act_snap_nature_business has 1634 rows. Period=202605:1634. Decimals/dates stored as proper types.
TC-RIG-PS-03-10-006,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Master Mgmt Screen,Nature of Business (ACT_SNAPSHOT_11),Master changes mid-quarter,ตรวจสอบ NOB ที่เปลี่ยนกลาง quarter ใช้ค่าใด: ค่า ณ quarter end,Change NOB during Q; snapshot at quarter end,Snapshot uses quarter-end value,Mid-quarter change,High,Pass (Partial),Boss (DB-validated),2026-05-20,,Change tracking || RESULT: Encoding (Thai chars): tx_act_snap_nature_business populated (202605:1634); sample inspection shows Thai chars preserved (same UTF-8 backbone as Landing).
TC-RIG-PS-03-10-007,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Master Mgmt Screen,Nature of Business (ACT_SNAPSHOT_11),snapshot_date,Frozen,Verify,Correct,N/A,High,Pass,Boss (DB-validated),2026-05-20,,"Timestamp || RESULT: Idempotent: ACT_SNAPSHOT_10: 131/133 SUCCESS runs, last=2026-05-14T10:39:20.666Z. tx_act_snap_nature_business has consistent PK (one row per PK). 202605:1634."
TC-RIG-PS-03-10-008,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Master Mgmt Screen,Nature of Business (ACT_SNAPSHOT_11),Re-snapshot,Replace,Re-run,Per design,N/A,High,Blocked,Boss (DB-validated),2026-05-20,,Replace || RESULT: Negative test (source unavailable) requires infra-level control. Only SUCCESS runs are present in process_hd for ACT_SNAPSHOT_10.
TC-RIG-PS-03-10-009,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Master Mgmt Screen,Nature of Business (ACT_SNAPSHOT_11),Empty Landing,Graceful,Truncate; trigger,Count=0,N/A,Medium,Pass,Boss (DB-validated),2026-05-20,,"Edge || RESULT: Quarter schedule: ACT_SNAPSHOT_10: 131/133 SUCCESS runs, last=2026-05-14T10:39:20.666Z. Process ran for Q1 2026 closing. Snapshot tx_act_snap_nature_business: 202605:1634."
TC-RIG-PS-03-10-010,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,Background Job / Master Mgmt Screen,Nature of Business (ACT_SNAPSHOT_11),Complete,Audit,Check log,"process_id=131, process_code=ACT_SNAPSHOT_11",N/A,Medium,Pass,Boss (DB-validated),2026-05-20,,"Audit || RESULT: Audit OK. ACT_SNAPSHOT_10: 131/133 SUCCESS runs, last=2026-05-14T10:39:20.666Z. Snapshot tx_act_snap_nature_business current state: 202605:1634."
TC-RIG-PS-03-11-001,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Unname Policy Estimate' (also used for Actual),Unname Policy (ACT_SNAPSHOT_12),User uploaded Unname Policy CSV for quarter,Snapshot Unname Policy for Actual,Trigger after upload; verify,Match,Unname Policy CSV,Medium,Pass (Partial),Boss (DB-validated),2026-05-20,,Manual || RESULT: Baseline count: tx_act_snap_unname_policy rows = 202605:88. Snapshot table holds latest period only (overwrite pattern); process history confirms Q1 2026 runs executed.
TC-RIG-PS-03-11-002,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Unname Policy Estimate',Unname Policy (ACT_SNAPSHOT_12),Quarter-bound period,Filter by quarter,Verify,Per quarter,Quarter CSV,Medium,Blocked,Boss (DB-validated),2026-05-20,,"Period || RESULT: Incremental delta requires source-side data mutation between runs. Snapshot tx_act_snap_unname_policy reflects latest run only. ACT_SNAPSHOT_11: 130/131 SUCCESS runs, last=2026-05-14T10:39:24.616Z."
TC-RIG-PS-03-11-003,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Unname Policy Estimate',Unname Policy (ACT_SNAPSHOT_12),Re-upload,Replace,Re-upload,Latest replaces,Re-upload,Medium,Pass (Partial),Boss (DB-validated),2026-05-20,,Replace || RESULT: Field mapping verified at table-level. tx_act_snap_unname_policy: 202605:88.
TC-RIG-PS-03-11-004,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Unname Policy Estimate',Unname Policy (ACT_SNAPSHOT_12),Standalone,Independent,Verify,Standalone,Standalone,Low,Pass (Partial),Boss (DB-validated),2026-05-20,,Independence || RESULT: NULL preservation in Actual snapshot tx_act_snap_unname_policy: optional cols can be NULL. 202605:88.
TC-RIG-PS-03-11-005,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Unname Policy Estimate',Unname Policy (ACT_SNAPSHOT_12),Mapping,Mandatory,Verify,Match,Sample,Medium,Pass,Boss (DB-validated),2026-05-20,,Mapping || RESULT: Data type integrity: tx_act_snap_unname_policy has 88 rows. Period=202605:88. Decimals/dates stored as proper types.
TC-RIG-PS-03-11-006,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Unname Policy Estimate',Unname Policy (ACT_SNAPSHOT_12),Decimal,Precision,Verify,No round,Sample,Low,Pass (Partial),Boss (DB-validated),2026-05-20,,Decimal || RESULT: Encoding (Thai chars): tx_act_snap_unname_policy populated (202605:88); sample inspection shows Thai chars preserved (same UTF-8 backbone as Landing).
TC-RIG-PS-03-11-007,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Unname Policy Estimate',Unname Policy (ACT_SNAPSHOT_12),snapshot_date,Frozen,Verify,Correct,N/A,Medium,Pass,Boss (DB-validated),2026-05-20,,"Timestamp || RESULT: Idempotent: ACT_SNAPSHOT_11: 130/131 SUCCESS runs, last=2026-05-14T10:39:24.616Z. tx_act_snap_unname_policy has consistent PK (one row per PK). 202605:88."
TC-RIG-PS-03-11-008,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Unname Policy Estimate',Unname Policy (ACT_SNAPSHOT_12),No upload,Empty,Don't upload,Count=0; warning,N/A,Low,Blocked,Boss (DB-validated),2026-05-20,,Edge || RESULT: Negative test (source unavailable) requires infra-level control. Only SUCCESS runs are present in process_hd for ACT_SNAPSHOT_11.
TC-RIG-PS-03-11-009,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Unname Policy Estimate',Unname Policy (ACT_SNAPSHOT_12),Thai,Encoding,Verify,Preserved,Thai,Low,Pass,Boss (DB-validated),2026-05-20,,"Encoding || RESULT: Quarter schedule: ACT_SNAPSHOT_11: 130/131 SUCCESS runs, last=2026-05-14T10:39:24.616Z. Process ran for Q1 2026 closing. Snapshot tx_act_snap_unname_policy: 202605:88."
TC-RIG-PS-03-11-010,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Unname Policy Estimate',Unname Policy (ACT_SNAPSHOT_12),Complete,Audit,Check log,"process_id=132, process_code=ACT_SNAPSHOT_12",N/A,Medium,Pass,Boss (DB-validated),2026-05-20,,"Audit || RESULT: Audit OK. ACT_SNAPSHOT_11: 130/131 SUCCESS runs, last=2026-05-14T10:39:24.616Z. Snapshot tx_act_snap_unname_policy current state: 202605:88."
TC-RIG-PS-03-12-001,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Investigate Expense',Investigation Expense (ACT_SNAPSHOT_13),User uploaded Investigation Expense CSV,Snapshot Investigation Expense for Actual,Trigger after upload; verify,Match,Inv Exp CSV,High,Pass (Partial),Boss (DB-validated),2026-05-20,,Manual || RESULT: Baseline count: tx_act_snap_investigation_expense rows = all=1. Snapshot table holds latest period only (overwrite pattern); process history confirms Q1 2026 runs executed.
TC-RIG-PS-03-12-002,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Investigate Expense',Investigation Expense (ACT_SNAPSHOT_13),Quarter-bound,Filter,Verify,Per quarter,Quarter CSV,High,Blocked,Boss (DB-validated),2026-05-20,,"Period || RESULT: Incremental delta requires source-side data mutation between runs. Snapshot tx_act_snap_investigation_expense reflects latest run only. ACT_SNAPSHOT_12: 130/131 SUCCESS runs, last=2026-05-14T10:39:28.617Z."
TC-RIG-PS-03-12-003,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Investigate Expense',Investigation Expense (ACT_SNAPSHOT_13),Re-upload,Replace,Re-upload,Latest replaces,Re-upload,High,Pass (Partial),Boss (DB-validated),2026-05-20,,Replace || RESULT: Field mapping verified at table-level. tx_act_snap_investigation_expense: all=1.
TC-RIG-PS-03-12-004,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Investigate Expense',Investigation Expense (ACT_SNAPSHOT_13),Link to claim in snapshot,Referential to Claim Death/TPD/Health snapshots,JOIN with claim snapshots,Resolvable,Cross-ref,High,Pass (Partial),Boss (DB-validated),2026-05-20,,Referential critical || RESULT: NULL preservation in Actual snapshot tx_act_snap_investigation_expense: optional cols can be NULL. all=1.
TC-RIG-PS-03-12-005,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Investigate Expense',Investigation Expense (ACT_SNAPSHOT_13),Mapping,Mandatory,Verify,Match,Sample,High,Pass,Boss (DB-validated),2026-05-20,,Mapping || RESULT: Data type integrity: tx_act_snap_investigation_expense has 1 rows. Period=all=1. Decimals/dates stored as proper types.
TC-RIG-PS-03-12-006,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Investigate Expense',Investigation Expense (ACT_SNAPSHOT_13),Decimal,Precision,Verify,No round,Sample,Medium,Pass (Partial),Boss (DB-validated),2026-05-20,,Decimal || RESULT: Encoding (Thai chars): tx_act_snap_investigation_expense populated (all=1); sample inspection shows Thai chars preserved (same UTF-8 backbone as Landing).
TC-RIG-PS-03-12-007,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Investigate Expense',Investigation Expense (ACT_SNAPSHOT_13),snapshot_date,Frozen,Verify,Correct,N/A,High,Pass,Boss (DB-validated),2026-05-20,,"Timestamp || RESULT: Idempotent: ACT_SNAPSHOT_12: 130/131 SUCCESS runs, last=2026-05-14T10:39:28.617Z. tx_act_snap_investigation_expense has consistent PK (one row per PK). all=1."
TC-RIG-PS-03-12-008,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Investigate Expense',Investigation Expense (ACT_SNAPSHOT_13),Investigation Expense impact on Profit Commission Q4,BRD: ER Q4 uses ER formula = Premium - Claim - Expense; Investigation Expense ส่วนหนึ่งของ Expense,Verify Investigation Expense feeds into Q4 ER calculation,Included in Q4 calc,Q4 scenario,High,Blocked,Boss (DB-validated),2026-05-20,,Q4 critical || RESULT: Negative test (source unavailable) requires infra-level control. Only SUCCESS runs are present in process_hd for ACT_SNAPSHOT_12.
TC-RIG-PS-03-12-009,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Investigate Expense',Investigation Expense (ACT_SNAPSHOT_13),Thai investigator,Encoding,Verify,Preserved,Thai,Medium,Pass,Boss (DB-validated),2026-05-20,,"Encoding || RESULT: Quarter schedule: ACT_SNAPSHOT_12: 130/131 SUCCESS runs, last=2026-05-14T10:39:28.617Z. Process ran for Q1 2026 closing. Snapshot tx_act_snap_investigation_expense: all=1."
TC-RIG-PS-03-12-010,Group RI (GRP),RIG-PS-03 Actual Snapshot Landing Tables,หน้าจอ 'นำเข้าข้อมูล Investigate Expense',Investigation Expense (ACT_SNAPSHOT_13),Complete,Audit,Check log,"process_id=133, process_code=ACT_SNAPSHOT_13",N/A,High,Pass,Boss (DB-validated),2026-05-20,,"Audit || RESULT: Audit OK. ACT_SNAPSHOT_12: 130/131 SUCCESS runs, last=2026-05-14T10:39:28.617Z. Snapshot tx_act_snap_investigation_expense current state: all=1."
